igm	Kanggape	Papuan
ign	Ignaciano,Ignaciano Moxos,Moxo,Moxos,Mojo,Moxa	Arawakan
igo	Isebe	Madang
igs	Glosa	constructed
igw	Igwe	Yekhee
ihb	Pidgin Iha	creole or pidgin
ihi	Ihievbe	Edo-Esan-Ora
ihp	Iha	Trans-New Guinea
ijc	Izon,Kolokuma,Ekpetiama,Gbanran,Central-Western Ijo	Ijoid
ije	Biseni	Ijoid
ijj	Ede Ije	Ede
ijn	Kalabari	Ijoid
ijs	Southeast Ijo,Southeastern Ijo,Nembe	Ijoid
ike	Eastern Canadian Inuktitut	Inuit
iki	Iko	Lower Cross River
ikk	Ika	Igboid
ikl	Ikulu,Kulu	Central Plateau
iko	Olulumo-Ikom	East-West Upper Cross River
ikp	Ikpeshi	Yekhee
ikr	Ikaranggal,Ikarranggal,Ikarranggali	Pama-Nyungan
iks	Inuit Sign Language,Inuit Uukturausingit,ISL,IUR	sign
ikt	Inuvialuktun,Western Canadian Inuktitut,Western Canadian Inuktun,Western Canadian Inuit	Inuit
ikv	Iku-Gora-Ankwa	Central Plateau
ikw	Ikwere	Igboid
ikx	Ik	Kuliak
ikz	Ikizu	Logooli-Kuria
ila	Ile Ape	Central-Eastern Malayo-Polynesian
ilb	Ila	Botatwe
ilg	Ilgar,Garig	Iwaidjan
ili	Ili Turki	Karluk
ilk	Ilongot	Philippine
ill	Iranun,Ilanun,Iranun (Malaysia),Iranun (Philippines)	Philippine
ilo	Ilocano,Ilokano	Philippine
ils	International Sign	sign
ilu	Ili'uun	Timoric
ilv	Ilue	Lower Cross River
ima	Mala Malasar	Dravidian
imi	Anamgura	Madang
iml	Miluk,Lower Coquille,Miluk Coos	Coosan
imn	Imonda	Border
imo	Imbongu,Ibo Ugu,Imbo Ungu	Madang
imr	Imroing	Timoric
ims	Marsian	Italic
imy	Milyan	Anatolian
inb	Inga	Quechuan
ing	Deg Xinag	North Athabaskan
inh	Ingush	Vainakh
inj	Jungle Inga	Quechuan
inl	Indonesian Sign Language	sign
inm	Minaean	Old South Arabian
inn	Isinai	Philippine
ino	Inoke-Yate	Kainantu-Goroka
inp	Iñapari	Arawakan
ins	Indian Sign Language	sign
int	Intha	Burmish
inz	Ineseño	Chumashan
ior	Inor	Ethiopian Semitic
iou	Tuma-Irumu	Finisterre
iow	Chiwere,Iowa,Otoe,Oto,Iowa-Otoe-Missouria,Jiwere,Jíwere,Baxoje,Báxoje,Báxoje-Jíwere-Ñút'achi,Báxoje-Jiwére-Ñútˀačhi,Maʔúŋke,Nut'achi	Mississippi Valley Siouan
ipi	Ipili	Engan
ipo	Ipiko	Trans-New Guinea
iqu	Iquito	Zaparoan
iqw	Ikwo	Igboid
ire	Iresim	Halmahera-Cenderawasih
irh	Irarutu	Malayo-Polynesian
iri	Rigwe,Irigwe	Central Plateau
irk	Iraqw	Cushitic
irn	Irantxe,Irántxe	
irr	Ir	Katuic
iru	Irula	Dravidian
irx	Kamberau	Trans-New Guinea
iry	Iraya	Philippine
isa	Isabi	Kainantu-Goroka
isc	Isconahua	Panoan
isd	Isnag,Isneg	Philippine
ise	Italian Sign Language	sign
isg	Irish Sign Language	sign
ish	Esan	Edo-Esan-Ora
isi	Nkem-Nkum,Isibiri,Nkem,Nkim,Nkum	Ekoid
isk	Ishkashimi	Sanglechi-Ishkashimi
ism	Masimasi	Western Oceanic
isn	Isanzu	Takama
iso	Isoko	Southwestern Edoid
isr	Israeli Sign Language	sign
ist	Istriot	Italo-Dalmatian
isu	Isu,Isu (Menchum Division)	Western Ring
itb	Binongan Itneg	Philippine
itd	Southern Tidong,Tidong,Nonukan Tidong,Southern Tidung,Nonukan Tidung	Sabahan
ite	Itene,Itoreauhip	Chapacuran
iti	Inlaod Itneg	Philippine
itk	Judeo-Italian	Italo-Dalmatian
itl	Itelmen,Western Itelmen,Kamchadal	Chukotko-Kamchatkan
itm	Itu Mbon Uzo	Ibibio-Efik
ito	Itonama	isolate
itr	Iteri	Arai-Samaia
its	Isekiri,Itsekiri	Yoruboid
itt	Maeng Itneg	Philippine
itv	Itawit,Itawis,Tawit,Malaweg,Malaueg	Philippine
itw	Ito	Ibibio-Efik
itx	Itik	Tor-Kwerba
ity	Moyadan Itneg	Philippine
itz	Itzá,Itza’,Itza,Itzaj	Mayan
ium	Iu Mien	Mien
ivb	Ibatan,Ibataan,Itbayat,Itbayaten,Babuyan,Isamurongen,Ivatan	Philippine
ivv	Ivatan,Ivatanen,Basco Ivatan,Ivasayen	Philippine
iwk	I-Wak	Philippine
iwm	Iwam	Sepik
iwo	Iwur	Ok
iws	Sepik Iwam	Sepik
ixc	Ixcatec	Oto-Manguean
ixl	Ixil,Ixhil	Mayan
iya	Iyayu	Northwestern Edoid
iyo	Mesaka	Tivoid
iyx	Yaa,Yaka (Republic of Congo),Yaka	Nzebi
izh	Ingrian,Izhorian	Finnic
izi	Izi-Ezaa-Ikwo-Mgbo	Igboid
izr	Izere	Central Plateau
izz	Izi,Izii,Izzi	Igboid
jaa	Jamamadí,Jamamadi,Madi,Jarawara,Jarauára,Jaruára,Jarauara,Jaruara	Arauan
jab	Hyam	Central Plateau
jac	Jakaltek,Jacalteco,Jacaltec,Jakalteko,Popti',Popti,Eastern Jacalteco,Western Jacalteco	Mayan
jad	Jahanka	West Manding
jae	Jabem	Western Oceanic
jaf	Jara	Chadic
jah	Jah Hut	Aslian
jaj	Zazao	Western Oceanic
jal	Yalahatan,Horuru,Atamanu	Central Maluku
jam	Jamaican Creole,Jamaican,Jamaican Patois,Patois,Patwa	creole or pidgin
jan	Janday,Jandai,Djandai,Djendewal,Dsandai,Jendairwal,Jundai,Tchandi,Goenpul,Koenpel,Coobenpil,Ngugi,Noogoon	Pama-Nyungan
jao	Yanyuwa	Pama-Nyungan
jaq	Yaqay	Trans-New Guinea
jas	New Caledonian Javanese	Sunda-Sulawesi
jat	Jakati	Punjabi-Lahnda
jau	Yaur	Halmahera-Cenderawasih
jax	Jambi Malay	Malayic
jay	Yan-nhangu	Yolngu
jaz	Jawe	New Caledonian
jbe	Judeo-Berber	Berber
jbj	Arandai	Trans-New Guinea
jbk	Barikewa,Omati,Mini	Trans-New Guinea
jbn	Nefusa,Nefusi,Nafusa,Nafusi	Berber
jbo	Lojban	constructed
jbr	Jofotek-Bromnya	Tor-Kwerba
jbt	Jabutí,Djeoromitxí,Yabutí,Djeoromitxi,Jabuti,Yabuti	Macro-Jê
jbu	Jukun Takum	Jukunoid
jbw	Yawijibaya	Worrorran
jcs	Jamaican Country Sign Language	sign
jct	Krymchak	Kipchak-Cuman
jda	Jad	Lahuli-Spiti
jdg	Jadgali	Sindhi
jdt	Judeo-Tat,Juhuri,Juvuri,Juwuri	Southwestern Iranian
jeb	Jebero	Cahuapanan
jee	Jerung	Western Kiranti
jeg	Jeng,Cheng	Bahnaric
jeh	Jeh,Yaeh	Bahnaric
jei	Yei	
jek	Jeri Kuo	Jogo-Jeri
jel	Yelmek	
jen	Dza	Bikwin-Jen
jer	Jere	Jera
jet	Manem	Border
jeu	Jonkor Bourmataguil	
jgb	Ngbee	
jgk	Gwak,Gingwak	Jarawa
jgo	Ngomba	Bamileke
jhi	Jehai	Aslian
jhs	Jhankot Sign Language	sign
jia	Jina	
jib	Jibu	Jukunoid
jic	Tol,Tolupan,Torupan,Eastern Jicaque	Hokan
jid	Bu	Ninzic
jie	Jilbe	
jig	Jingulu	Mirndi
jih	Shangzhai	Rgyalrongic
jii	Jiiddu	Cushitic
jil	Jilim	Madang
jim	Jimjimen,Jimi,Jimi (Cameroon)	Central Chadic
jio	Jiamao	
jiq	Guanyinqiao	Rgyalrongic
jit	Jita	Haya-Jita
jiu	Youle Jinuo	Loloish
jiv	Shuar	Jivaroan
jiy	Buyuan Jinuo	Loloish
jje	Jeju,Cheju,Jejueo	Korean
jjr	Zhár,Bankal	Jarawa
jka	Kaera	Trans-New Guinea
jko	Kubo	Trans-New Guinea
jkr	Koro (India),Koro	Greater Siangic
jku	Labir	Jarawan
jle	Ngile	Talodi
jls	Jamaican Sign Language	sign
jma	Dima	
jmb	Zumbun	West Chadic
jmc	Machame	Chaga
jmd	Yamdena	Central-Eastern Malayo-Polynesian
jmi	Jimi,Jimi (Nigeria)	West Chadic
jml	Jumli	Pahari
jmn	Makuri Naga	Ao
jmr	Kamara	Dagbani
jmw	Mouwase,Omati,Mini	Trans-New Guinea
jmx	Western Juxtlahuaca Mixtec	Mixtec
jna	Jangshung	Kinnauri
jnd	Jandavra	
jng	Yangman	Yangmanic
jni	Janji	Jera
jnj	Yemsa,Yem,Yemma,Janjero,Janjerinya,Janjor,Yangaro,Zinjero	Omotic
jnl	Rawat	Greater Magaric
jns	Jaunsari	Western Pahari
job	Joba	Shi-Havu
jod	Wojenaka	Maninka
jor	Jorá,Hora	Tupi-Guarani
jos	Jordanian Sign Language	sign
jow	Jowulu	Northwestern Mande
jpr	Judeo-Persian,Jidi,Dzhidi,Djudi	Southwestern Iranian
jqr	Jaqaru	Aymaran
jra	Jarai	Chamic
jrb	Judeo-Arabic	Arabic
jrr	Jiru	Jukunoid
jru	Japrería	Cariban
jsl	Japanese Sign Language	Japanese Sign Languages
jua	Júma	Tupi-Guarani
jub	Wannu	Jukunoid
juc	Jurchen	Tungusic
jud	Worodougou	Maninka
juh	Hone,Hõne,Pindiga,Gwana	Jukunoid
jui	Ngadjuri	Pama-Nyungan
juk	Wapan	Jukunoid
jul	Jirel	Tibetic
jum	Jumjum	Eastern Sudanic
jun	Juang	Munda
juo	Jiba	Jukunoid
jup	Hupdë	Nadahup
jur	Jurúna,Iuruna,Jaruna,Yudya,Yurúna	Tupian
jus	Jumla Sign Language	sign
jut	Jutish,Jutlandic	North Germanic
juu	Ju	
juw	Wãpha	Jukunoid
juy	Juray	Munda
jvd	Javindo	
jvn	Caribbean Javanese	Sunda-Sulawesi
jwi	Jwira-Pepesa	Central Tano
jye	Judeo-Yemeni Arabic	Arabic
jyy	Jaya	Bagirmi
kaa	Karakalpak	Kipchak-Nogai
kab	Kabyle	Berber
kac	Jingpho,Kachin	Jingphoic
kad	Kadara	Central Plateau
kae	Ketangalan	Austronesian
kaf	Katso,Kazhuo	Loloish
kag	Kajaman	Malayo-Polynesian
kah	Fer,Kara	Bagirmi
kai	Karekare	West Chadic
kaj	Jju	Central Plateau
kak	Kayapa Kallahan	Philippine
kam	Kamba,Kikamba,Kamba (Kenya)	Kikuyu-Kamba
kao	Kassonke,Khasonke,Kasonke,Khassonké	West Manding
kap	Bezhta,Bezheta,Kapucha,Bezhita	Tsezian
kaq	Capanahua,Kapanawa	Panoan
kaw	Old Javanese,Kawi	Sunda-Sulawesi
kax	Kao	
kay	Kamayurá	Tupi-Guarani
kba	Kalarko	Pama-Nyungan
kbb	Kaxuyana,Kachuyana,Kaxuiana,Kaxuiâna,Kashuyana	Cariban
kbc	Kadiwéu,Caduveo,Ediu-Adig,Guaicurú,Kadiweu,Mbayá,Mbayá-Guaycuru,Waikurú	Guaicuruan
kbd	Kabardian,East Circassian	Circassian
kbe	Kanju,Kaanytju,Kandju,Kaantyu,Gandju,Gandanju,Kamdhue,Kandyu,Kanyu	Pama-Nyungan
kbh	Camsá	isolate
kbi	Kaptiau	Oceanic
kbj	Kari,Kare,Kare (Central African Republic),Bantoid Kare	Boan
kbk	Grass Koiari,Koiari	Trans-New Guinea
kbm	Iwal	Western Oceanic
kbn	Kare (Africa),Kare (Central African Republic),Mbum Kare	Mbum
kbo	Keliko	Moru-Madi
kbp	Kabiyé,Kabiye,Kabye	Eastern Gurunsi
kbq	Kamano	Kainantu-Goroka
kbr	Kafa	Gonga
kbs	Kande	Tsogo
kbt	Gabadi	Western Oceanic
kbu	Kabutra	Western Indo-Aryan
kbv	Kamberataro,Dera,Dera (New Guinea)	Papuan
kbw	Kaiep	Western Oceanic
kbx	Ap Ma	Ramu
kbz	Duhwa	West Chadic
kca	Khanty	Ugric
kcb	Kawacha	Trans-New Guinea
kcc	Lubila	East-West Upper Cross River
kcd	Ngkâlmpw Kanum	Yam
kce	Kaivi	Kauru
kcf	Ukaan	Benue-Congo
kcg	Tyap	Central Plateau
kch	Vono	Kauru
kci	Kamantan	Central Plateau
kcj	Kobiana	Nyun
kck	Kalanga	Shona
kcl	Kala,Kela,Gela	Western Oceanic
kcm	Tar Gula	Bongo-Bagirmi
kcn	Nubi,Ki-Nubi	creole or pidgin
kco	Kinalakna	Trans-New Guinea
kcp	Kanga	Kadu
kcq	Kamo	Waja-Kam
kcr	Katla	Katloid
kcs	Koenoem	West Chadic
kct	Kaian	Ramu
kcu	Kikami,Kami	Ruvu
kcv	Kete	Luba
kcw	Kabwari	Great Lakes Bantu
kcx	Kachama-Ganjule	East Ometo
kcy	Korandje	Songhay
kcz	Konongo	Takama
kda	Worimi,Gadang,Gadhang,Gadjang,Kattang,Kutthung	Pama-Nyungan
kdc	Kutu	Ruvu
kdd	Yankunytjatjara	Pama-Nyungan
kde	Makonde	Ruvuma
kdf	Mamusi	Western Oceanic
kdg	Seba	Sabi
kdh	Tem	Eastern Gurunsi
kdi	Kumam,Kuman	Southern Luo
kdj	Karamojong	Teso-Turkana
kdk	Numee	New Caledonian
kdl	Tsikimba	Kambari
kdm	Kagoma	Central Plateau
kdn	Kunda	Sena
kdp	Kaningdon-Nindem	Ninzic
kdq	Koch	Bodo-Garo
kdr	Karaim	Kipchak-Cuman
kdt	Kuy	Katuic
kdu	Kadaru,Kedaru,Debri	Hill Nubian
kdv	Kado,Kadu	Luish
kdw	Koneraw	Trans-New Guinea
kdx	Kam	Waja-Kam
kdy	Keder	Tor-Kwerba
kdz	Kwaja,Ndaktup,Ncha,Bitwi	Nkambe
kea	Kabuverdianu,Cape Verdean Creole,Kriolu,Creole,Barlavento,Sotavento	creole or pidgin
keb	Kélé	Kele
kec	Keiga	Kadu
ked	Kerewe	Haya-Jita
kee	Eastern Keres	Keresan
kef	Kpessi	Gbe
keg	Tese	Eastern Sudanic
keh	Keak	Sepik
kei	Kei	
kej	Kadar	Dravidian
kek	Q'eqchi	Mayan
kel	Kela-Yela,Kela,Yela	Mongo
kem	Kemak	Timoric
ken	Kenyang	Mamfe
keo	Kakwa	Bari
kep	Kaikadi	Dravidian
keq	Kamar	Eastern Indo-Aryan
ker	Kera	East Chadic
kes	Kugbo	Central Delta
ket	Ket	Yeniseian
keu	Akebu	Ka-Togo
kev	Kanikkaran	Dravidian
kew	Kewa,West Kewa,East Kewa,South Kewa,Erave,Pasuma	Engan
kex	Kukna	Eastern Indo-Aryan
key	Kupia	Eastern Indo-Aryan
kez	Kukele	North-South Upper Cross River
kfa	Kodava	Dravidian
kfb	Kolami	Dravidian
kfc	Konda-Dora	Dravidian
kfd	Korra Koraga	Dravidian
kfe	Kota (India),Kota	Dravidian
kff	Koya	Dravidian
kfg	Kudiya	Dravidian
kfh	Kurichiya	Dravidian
kfi	Kannada Kurumba	Dravidian
kfj	Kemiehua	Palaungic
kfk	Kinnauri	Kinnauri
kfl	Kung	Central Ring
kfn	Kuk	Central Ring
kfo	Koro (West Africa),Koro,Koro Jula	Maninka
kfp	Korwa	Munda
kfq	Korku	Munda
kfr	Kachchi,Kutchi,Cutchi,Kachchhi,Kutchhi	Sindhi
kfs	Bilaspuri	Western Pahari
kft	Kanjari	Punjabi-Lahnda
kfu	Katkari	Southern Indo-Aryan
kfv	Kurmukar	Eastern Indo-Aryan
kfw	Kharam Naga,Kharam	Kukish
kfx	Kullu Pahari,Kullu	Western Pahari
kfy	Kumaoni	Pahari
kfz	Koromfé	Gur
kga	Koyaga	Maninka
kgb	Kawe	Halmahera-Cenderawasih
kgd	Kataang	Mon-Khmer
kge	Komering	Lampungic
kgf	Kube	Trans-New Guinea
kgg	Kusunda	isolate
kgi	Selangor Sign Language	sign
kgj	Gamale Kham	Kham
kgk	Kaiwá	Tupi-Guarani
kgl	Kunggari	Pama-Nyungan
kgm	Karipúna	
kgn	Karingani,Keringani	Tatic
kgo	Krongo	Kadu
kgp	Kaingang	Southern Jê
kgq	Kamoro	Trans-New Guinea
kgr	Abun	Papuan
kgs	Kumbainggar	Pama-Nyungan
kgt	Somyev	Mambiloid
kgu	Kobol	Madang
kgv	Karas	Trans-New Guinea
kgw	Karon Dori	
kgx	Kamaru	Malayo-Polynesian
kgy	Kyerung	Kyirong-Kagate
kha	Khasi	Pnar-Khasi-Lyngngam
khb	Lü	Southwestern Tai
khc	Tukang Besi North	Malayo-Polynesian
khd	Bädi Kanum	Yam
khe	Korowai	Trans-New Guinea
khf	Khuen	Mon-Khmer
khh	Kehu	
khj	Kuturmi	Central Plateau
khl	Lusi	Western Oceanic
khn	Khandeshi	Southern Indo-Aryan
kho	Khotanese	Sakan
khp	Kapauri	Tor-Kwerba
khq	Koyra Chiini,Western Songhay,Koyra Chiini Songhay	Songhay
khr	Kharia	Munda
khs	Kasua	Trans-New Guinea
kht	Khamti,Tai Khamti	Southwestern Tai
khu	Nkhumbi	Southwest Bantu
khv	Khvarshi,Khwarshi,Xvarshi,Inkhokvari	Tsezian
khw	Khowar	Dardic
khx	Kanu	Lega-Binja
khy	Ekele,Kele,Kele (Congo),Kele (Democratic Republic of the Congo),Lokele	Soko-Kele
khz	Keapara	Western Oceanic
kia	Kim	Kim
kib	Koalib	Heiban
kic	Kickapoo	Sac-Fox-Kickapoo
kid	Koshin	Beboid
kie	Kibet	
kif	Eastern Parbate Kham	Kham
kig	Kimaama	Trans-New Guinea
kih	Kilmeri	Border
kii	Kitsai,Kichai	Caddoan
kij	Kilivila	Western Oceanic
kil	Kariya	West Chadic
kim	Tofa,Tofalar,Karagas	Siberian Turkic
kio	Kiowa	Kiowa-Tanoan
kip	Sheshi Kham	Kham
kiq	Kosadle	
kis	Kis	Western Oceanic
kit	Agob	
kiv	Kimbu	Takama
kiw	Northeast Kiwai	Kiwaian
kix	Khiamniungan Naga	Konyak-Chang
kiy	Kirikiri,Faia	Lakes Plain
kiz	Kisi	Bena-Kinga
kja	Mlap	Nimboran
kjb	Q'anjob'al	Mayan
kjc	Coastal Konjo	Malayo-Polynesian
kjd	Southern Kiwai	Kiwaian
kje	Kisar	Malayo-Polynesian
kjg	Khmu	Mon-Khmer
kjh	Khakas	Siberian Turkic
kji	Zabana	Western Oceanic
kjj	Khinalug,Khinalig,Xinalug,Xinalugh,Khinalugh	Northeast Caucasian
kjk	Highland Konjo	Malayo-Polynesian
kjl	Kham	Kham
kjm	Kháng	Palaungic
kjn	Kunjen,Uw Oykangand,Uw Olkola,Olkol,Olgolo,Uw-Oykangand,Uw-Olgol,Koko Wanggara,Ogh-Undjan,Undjan,Kawarrangg,Athima,Uw,Kunjen-Undjan-Athima	Paman
kjo	Harijan Kinnauri	Western Pahari
kjp	Eastern Pwo	Karen
kjq	Western Keres	Keresan
kjr	Kurudu	Halmahera-Cenderawasih
kjs	East Kewa	Engan
kjt	Phrae Pwo	Karen
kju	Kashaya	Pomoan
kjx	Ramopa,Keriaka	North Bougainville
kjy	Erave	Engan
kjz	Bumthangkha	East Bodish
kka	Kakanda	Nupe-Gbagyi
kkb	Kwerisa	Lakes Plain
kkc	Odoodee	
kkd	Kinuku	Kauru
kke	Kakabe	Mokole
kkf	Kalaktang Monpa	Tshangla
kkg	Mabaka Valley Kalinga	Philippine
kkh	Khün,Tai Khün,Dai Kun	Southwestern Tai
kki	Kagulu,Kaguru	Ruvu
kkj	Kako	Kako
kkk	Kokota	Western Oceanic
kkl	Kosarek Yale	Trans-New Guinea
kkm	Kiong	Upper Cross River
kkn	Kon Keu	Palaungic
kko	Karko,Kithonirishe	Hill Nubian
kkp	Koko-Bera,Kok-Kaper,Gugubera,Koko-Pera	Paman
kkq	Kaiku	Komo-Bira
kkr	Kir-Balar,Kir	West Chadic
kks	Kirfi,Giiwo	West Chadic
kkt	Koi	Western Kiranti
kku	Tumi	Kauru
kkv	Kangean	
kkw	Teke-Kukuya	Teke
kkx	Kohin	West Barito
kky	Guugu Yimidhirr	Pama-Nyungan
kkz	Kaska	North Athabaskan
kla	Klamath-Modoc,Klamath	Plateau Penutian
klb	Kiliwa	Yuman-Cochimí
klc	Kolbila	Leko
kld	Gamilaraay,Kamilaroi,Kamilarai,Kamalarai,Gamilaroi	Central New South Wales
kle	Kulung	Central Kiranti
klf	Kendeje	
klg	Tagakaulu Kalagan	Philippine
klh	Weliki	Finisterre
kli	Kalumpang	Malayo-Polynesian
klj	Khalaj,Turkic Khalaj,Arghu	Turkic
klk	Kono (Nigeria),Kono	Kauru
kll	Kagan Kalagan	Philippine
klm	Kolom,Migum	Madang
kln	Kalenjin	Nandi-Markweta
klo	Kapya	Yukubenic
klp	Kamasa	Trans-New Guinea
klq	Rumu	Trans-New Guinea
klr	Khaling	Western Kiranti
kls	Kalasha	Dardic
klt	Nukna	Finisterre
klu	Klao	Western Kru
klv	Maskelynes	North-Central Vanuatu
klw	Lindu,Tado	Kaili-Pamona
klx	Koluwawa	Western Oceanic
kly	Kalao	Malayo-Polynesian
klz	Kabola	Timor-Alor-Pantar
kma	Konni	Buli-Koma
kmb	Kimbundu,North Mbundu	Kimbundu
kmc	Southern Kam,Southern Gam,Southern Dong	Kam-Sui
kmd	Madukayang Kalinga	Philippine
kme	Bakole	Kpwe
kmf	Kare (New Guinea),Kare,Kare (Papua New Guinea)	Madang
kmg	Kâte	Trans-New Guinea
kmh	Kalam	Madang
kmi	Kami	Nupe-Gbagyi
kmj	Kumarbhag Paharia,Kumarbhag,Kumarbhag Pahariya,Kumar Paharia,Malto	Dravidian
kmk	Limos Kalinga	Philippine
kml	Tanudan Kalinga,Lower Tanudan Kalinga,Upper Tanudan Kalinga	Philippine
kmm	Kom (India),Kom	Kukish
kmn	Awtuw	Sepik
kmo	Kwoma	Sepik
kmp	Gimme	Duru
kmq	Kwama	Koman
kmr	Northern Kurdish,Kurmanji	Kurdish
kms	Kamasau	Torricelli
kmt	Kemtuik	Nimboran
kmu	Kanite	Kainantu-Goroka
kmv	Karipúna Creole French,Karipúna French Creole,Amapá French Creole	creole or pidgin
kmw	Kumu,Kikomo,Komo (Democratic Republic of the Congo),Komo,Kikumu	Komo-Bira
kmx	Waboda	Kiwaian
kmy	Koma	Duru
kmz	Khorasani Turkish,Khorasani Turkic	Oghuz
kna	Kanakuru,Dera,Dera (Nigeria)	West Chadic
knb	Lubuagan Kalinga	Philippine
knd	Konda	South Bird's Head
kne	Kankanaey	Philippine
knf	Mankanya	Papel
kni	Kanufi	Ninzic
knj	Akatek,Acateco,Western Kanjobal	Mayan
knk	Kuranko	Mokole
knl	Keninjal	Malayic
knm	Kanamari,Kanamarí,Katukina-Kanamari,Kanamare,Katukína,Katukina	Katukinan
kno	Kono (Sierra Leone),Kono,Konnoh	Vai-Kono
knp	Kwanja	Mambiloid
knq	Kintaq	Aslian
knr	Kaningra	Sepik
kns	Kensiu	Aslian
knt	Katukina,Panoan Katukína,Katukína,Catuquina,Waninawa,Waninnawa,Kamanawa,Kamannaua,Katukina do Jurua,Katukina of Olinda,Katukina of Sete Estreles,Kanamari	Panoan
knu	Kono (Guinea),Kono	Southwestern Mande
knv	Tabo	Austroasiatic
knx	Kendayan,Salako,Selako,Ahe	Malayic
kny	Kanyok	Luba
knz	Kalamsé	Northern Gurunsi
koa	Konomala	Western Oceanic
koc	Kpati	Ngemba
kod	Kodi	
koe	Kacipo-Balesi	Eastern Sudanic
kof	Kubi	West Chadic
kog	Cogui,Kogi,Cogi,Kagaba,Cagaba,Cágaba	Chibchan
koh	Koyo	Mboshi
koi	Komi-Permyak	Permic
kok	Konkani	Southern Indo-Aryan
kol	Kol (New Guinea),Kol,Kol (Papua New Guina)	
koo	Konzo	Great Lakes Bantu
kop	Waube	Madang
koq	Kota (Gabon)	Kele
kos	Kosraean	Micronesian
kot	Lagwan	Central Chadic
kou	Koke	Bua
kov	Kudu-Camo	Jera
kow	Kugama	Mumuye-Yendang
koy	Koyukon,Denaakk'e	North Athabaskan
koz	Korak	Madang
kpa	Kutto	West Chadic
kpb	Mullu Kurumba	Dravidian
kpc	Curripaco,Kurripako	Nawiki
kpd	Koba	Malayo-Polynesian
kpe	Kpelle	Southwestern Mande
kpf	Komba	Trans-New Guinea
kpg	Kapingamarangi	Nuclear Polynesian
kph	Kplang	Guang
kpi	Kofei	East Geelvink Bay
kpj	Karajá	Macro-Jê
kpk	Kpan	Jukunoid
kpl	Kpala	Kpala
kpm	Koho	Bahnaric
kpn	Kepkiriwát	Tupian
kpo	Ikposo	Ka-Togo
kpp	Paku Karen	
kpq	Korupun-Sela	Trans-New Guinea
kpr	Korafe-Yegha	Trans-New Guinea
kps	Tehit	
kpt	Karata	Avaro-Andian
kpu	Kafoa	Timor-Alor-Pantar
kpv	Komi-Zyrian,Komi	Permic
kpw	Kobon	Madang
kpx	Mountain Koiari,Mountain Koiali	Trans-New Guinea
kpy	Koryak	Chukotko-Kamchatkan
kpz	Kupsabiny	Kalenjin
kqa	Mum	Madang
kqb	Kovai	Trans-New Guinea
kqc	Doromu-Koki	Trans-New Guinea
kqd	Koy Sanjaq Surat	Northeastern Neo-Aramaic
kqe	Kalagan	Philippine
kqf	Kakabai	Western Oceanic
kqg	Khe	Gur
kqh	Kisankasa	Eastern Sudanic
kqi	Koitabu	Trans-New Guinea
kqj	Koromira	South Bougainville
kqk	Kotafon Gbe	Phla–Pherá
kql	Kyenele	Yuat
kqm	Khisa	Gur
kqn	Kaonde,Chikaonde,Kawonde	Luba
kqo	Eastern Krahn	Wee
kqp	Kimré	East Chadic
kqq	Krenak	Cerrado
kqr	Kimaragang	Sabahan
kqs	Northern Kissi	Kissi
kqt	Klias River Kadazan	Sabahan
kqu	Seroa	Tuu
kqv	Okolod	Sabahan
kqw	Kandas	Western Oceanic
kqx	Mser	Central Chadic
kqy	Koorete	East Ometo
kqz	Korana	Khoekhoe
kra	Kumhali	Eastern Indo-Aryan
krb	Karkin	Yok-Utian
krc	Karachay-Balkar	Kipchak-Cuman
krd	Kairui-Midiki	Timoric
kre	Panará	Cerrado
krf	Koro (Vanuatu),Koro	Oceanic
krh	Kurama	Kauru
kri	Krio,Sierra Leonean Creole	creole or pidgin
krj	Kinaray-a	Philippine
krk	Kerek	Chukotko-Kamchatkan
krl	Karelian	Finnic
krm	Krim	Atlantic-Congo
krn	Sapo	Wee
krp	Korop	Upper Cross River
krr	Kru'ng,Krung,Kreung,Krüng	Bahnaric
krs	Kresh,Gbaya	Birri-Kresh
kru	Kurukh,Kurux	Dravidian
krv	Kavet,Kravet	Katukinan
krw	Western Krahn	Wee
krx	Karon	Jola
kry	Kryts,Kryc,Kryz	Lezghian
krz	Sota Kanum	Yam
ksa	Shuwa-Zamani	Kauru
ksb	Shambala,Shambaa	Seuta
ksc	Southern Kalinga	Philippine
ksd	Tolai,Kuanua	Western Oceanic
kse	Kuni	Western Oceanic
ksf	Bafia	Bafia
ksg	Kusaghe	Western Oceanic
ksi	Krisa	Sko
ksj	Uare	Trans-New Guinea
ksk	Kansa	Dhegihan
ksl	Kumalu	Western Oceanic
ksm	Kumba	Mumuye-Yendang
ksn	Kasiguranin	Philippine
kso	Kofa	Central Chadic
ksp	Kaba	Sara
ksq	Kwaami	West Chadic
ksr	Borong	Trans-New Guinea
kss	Southern Kissi	Kissi
kst	Winyé	Western Gurunsi
ksu	Khamyang	Southwestern Tai
ksv	Kusu	Tetela
ksw	S'gaw Karen	Karen
ksx	Kedang	Malayo-Polynesian
ksy	Kharia Thar	Eastern Indo-Aryan
ksz	Kodaku	Munda
kta	Katua	Bahnaric
ktb	Kambaata	Cushitic
ktc	Kholok	West Chadic
ktd	Kokata	Pama-Nyungan
ktf	Kwami	Lega-Binja
